total_holding_cost,total_stockout_cost,total_cost,service_level,average_inventory,stockout_frequency,stockout_quantity,reorder_count,dataset,model,series_id,origin
133.92377815188206,122.60860925877307,256.53238741065513,0.75,4.78299207685293,7.0,24.521721851754613,17.0,m5,SES,FOODS_2_029_CA_4_evaluation,5
356.05226070977614,60.97656142963114,417.0288221394073,0.9285714285714286,12.71615216820629,2.0,12.195312285926228,17.0,m5,SES,FOODS_2_029_CA_4_evaluation,6
496.8408827093966,0.0,496.8408827093966,1.0,17.744317239621306,0.0,0.0,16.0,m5,SES,FOODS_2_029_CA_4_evaluation,7
300.27641868689483,5.317595607720236,305.5940142946151,0.9642857142857143,10.724157810246243,1.0,1.0635191215440472,20.0,m5,SES,FOODS_2_029_CA_4_evaluation,8
251.17454086224032,0.3477578797475367,251.52229874198787,0.9642857142857143,8.970519316508582,1.0,0.06955157594950734,17.0,m5,SES,FOODS_2_029_TX_1_evaluation,1
320.14220549773347,0.0,320.14220549773347,1.0,11.433650196347624,0.0,0.0,15.0,m5,SES,FOODS_2_029_TX_1_evaluation,2
307.16387488104607,0.0,307.16387488104607,1.0,10.970138388608788,0.0,0.0,16.0,m5,SES,FOODS_2_029_TX_1_evaluation,3
156.9725289793864,10.630671568052463,167.60320054743886,0.9285714285714286,5.6061617492638,2.0,2.1261343136104927,20.0,m5,SES,FOODS_2_029_TX_1_evaluation,4
57.48844463772038,67.30363820477129,124.79208284249167,0.6785714285714286,2.053158737061442,9.0,13.460727640954259,19.0,m5,SES,FOODS_2_029_TX_1_evaluation,5
72.42690959881486,39.18422326963018,111.61113286844504,0.7857142857142857,2.5866753428148166,6.0,7.836844653926036,22.0,m5,SES,FOODS_2_029_TX_1_evaluation,6
100.70386758654287,50.006504450227176,150.71037203677005,0.75,3.5965666995193883,7.0,10.001300890045435,15.0,m5,SES,FOODS_2_029_TX_1_evaluation,7
179.12796769377965,0.0,179.12796769377965,1.0,6.3974274176349875,0.0,0.0,19.0,m5,SES,FOODS_2_029_TX_1_evaluation,8
203.1936054920618,23.265236952346342,226.45884244440816,0.9285714285714286,7.25691448185935,2.0,4.653047390469268,16.0,m5,SES,FOODS_2_031_WI_3_evaluation,1
138.74364194390185,33.97630362083209,172.71994556473393,0.8928571428571429,4.955130069425066,3.0,6.795260724166418,16.0,m5,SES,FOODS_2_031_WI_3_evaluation,2
187.1326156434126,87.53877737916943,274.67139302258204,0.7857142857142857,6.68330770155045,6.0,17.507755475833886,19.0,m5,SES,FOODS_2_031_WI_3_evaluation,3
260.3920908135826,37.83799329469147,298.2300841082741,0.8928571428571429,9.299717529056522,3.0,7.567598658938294,19.0,m5,SES,FOODS_2_031_WI_3_evaluation,4
246.2313517256752,50.620164277756245,296.85151600343147,0.8928571428571429,8.793976847345544,3.0,10.124032855551249,19.0,m5,SES,FOODS_2_031_WI_3_evaluation,5
229.73047983512356,91.63316178056556,321.3636416156891,0.8214285714285714,8.204659994111555,5.0,18.32663235611311,19.0,m5,SES,FOODS_2_031_WI_3_evaluation,6
377.4648389419665,0.0,377.4648389419665,1.0,13.480887105070233,0.0,0.0,20.0,m5,SES,FOODS_2_031_WI_3_evaluation,7
131.70479325374038,48.030897676654575,179.73569093039495,0.8928571428571429,4.703742616205013,3.0,9.606179535330917,23.0,m5,SES,FOODS_2_031_WI_3_evaluation,8
280.42360472837953,0.0,280.42360472837953,1.0,10.01512874029927,0.0,0.0,14.0,m5,SES,FOODS_2_034_CA_4_evaluation,1
190.30498999820827,26.519128938489693,216.82411893669797,0.9285714285714286,6.796606785650296,2.0,5.303825787697939,13.0,m5,SES,FOODS_2_034_CA_4_evaluation,2
248.31322399733904,0.0,248.31322399733904,1.0,8.868329428476395,0.0,0.0,15.0,m5,SES,FOODS_2_034_CA_4_evaluation,3
119.53565175103566,6.610433341696407,126.14608509273206,0.9285714285714286,4.269130419679845,2.0,1.3220866683392813,17.0,m5,SES,FOODS_2_034_CA_4_evaluation,4
106.79198276058546,39.08588340164652,145.87786616223198,0.9285714285714286,3.8139993843066233,2.0,7.817176680329304,18.0,m5,SES,FOODS_2_034_CA_4_evaluation,5
134.6645493806958,58.24094384403247,192.90549322472827,0.8214285714285714,4.809448192167707,5.0,11.648188768806495,17.0,m5,SES,FOODS_2_034_CA_4_evaluation,6
184.55175773955222,24.85388569012642,209.40564342967863,0.9285714285714286,6.591134204984008,2.0,4.970777138025284,17.0,m5,SES,FOODS_2_034_CA_4_evaluation,7
179.2880963406193,63.012207160074844,242.30030350069413,0.8571428571428572,6.40314629787926,4.0,12.602441432014968,16.0,m5,SES,FOODS_2_034_CA_4_evaluation,8
61.78906285827031,4.646517116095685,66.435579974366,0.9642857142857143,2.2067522449382255,1.0,0.9293034232191371,6.0,m5,SES,FOODS_2_039_WI_3_evaluation,1
47.47873444451659,20.0,67.47873444451659,0.9285714285714286,1.695669087304164,2.0,4.0,7.0,m5,SES,FOODS_2_039_WI_3_evaluation,2
82.82007798762608,0.0,82.82007798762608,1.0,2.9578599281295026,0.0,0.0,7.0,m5,SES,FOODS_2_039_WI_3_evaluation,3
74.78865157238792,0.0,74.78865157238792,1.0,2.6710232704424257,0.0,0.0,10.0,m5,SES,FOODS_2_039_WI_3_evaluation,4
42.829996852202385,9.284223846692559,52.11422069889494,0.8928571428571429,1.5296427447215137,3.0,1.8568447693385117,9.0,m5,SES,FOODS_2_039_WI_3_evaluation,5
59.21568116471468,0.5708997862936105,59.78658095100829,0.9642857142857143,2.114845755882667,1.0,0.1141799572587221,9.0,m5,SES,FOODS_2_039_WI_3_evaluation,6
74.61303185635106,18.080181651958465,92.69321350830953,0.8928571428571429,2.6647511377268236,3.0,3.616036330391693,6.0,m5,SES,FOODS_2_039_WI_3_evaluation,7
103.86494611939288,0.0,103.86494611939288,1.0,3.7094623614068887,0.0,0.0,7.0,m5,SES,FOODS_2_039_WI_3_evaluation,8
126.62896108706431,56.90464432392279,183.5336054109871,0.8571428571428572,4.522462895966583,4.0,11.380928864784558,8.0,m5,SES,FOODS_2_043_TX_3_evaluation,1
199.84026161043496,0.0,199.84026161043496,1.0,7.137152200372677,0.0,0.0,7.0,m5,SES,FOODS_2_043_TX_3_evaluation,2
75.84817393306827,1.2376414001472558,77.08581533321552,0.9642857142857143,2.708863354752438,1.0,0.24752828002945115,14.0,m5,SES,FOODS_2_043_TX_3_evaluation,3
59.84276340377456,13.22777281865955,73.07053622243411,0.8571428571428572,2.1372415501348057,4.0,2.6455545637319102,11.0,m5,SES,FOODS_2_043_TX_3_evaluation,4
69.03239767495205,1.1170017539725707,70.14939942892462,0.9642857142857143,2.4654427741054303,1.0,0.22340035079451415,12.0,m5,SES,FOODS_2_043_TX_3_evaluation,5
62.48188605795251,17.004224967380107,79.48611102533262,0.8928571428571429,2.231495930641161,3.0,3.4008449934760216,9.0,m5,SES,FOODS_2_043_TX_3_evaluation,6
108.30793106121526,0.0,108.30793106121526,1.0,3.868140395043402,0.0,0.0,9.0,m5,SES,FOODS_2_043_TX_3_evaluation,7
74.75632097216413,9.185616238827205,83.94193721099134,0.9642857142857143,2.669868606148719,1.0,1.8371232477654411,11.0,m5,SES,FOODS_2_043_TX_3_evaluation,8
47.69821183252856,10.251490139559527,57.949701972088086,0.8928571428571429,1.7035075654474485,3.0,2.0502980279119054,4.0,m5,SES,FOODS_2_046_CA_3_evaluation,1
24.210974548345046,20.57805090330991,44.78902545165496,0.8214285714285714,0.8646776624408945,5.0,4.1156101806619825,5.0,m5,SES,FOODS_2_046_CA_3_evaluation,2
29.124565027036915,31.875167297293498,60.99973232433041,0.7857142857142857,1.0401630366798897,6.0,6.375033459458699,6.0,m5,SES,FOODS_2_046_CA_3_evaluation,3
71.60804788625326,6.492185497074208,78.10023338332746,0.9642857142857143,2.5574302816519023,1.0,1.2984370994148415,9.0,m5,SES,FOODS_2_046_CA_3_evaluation,4
88.50395136700277,0.0,88.50395136700277,1.0,3.1608554059643845,0.0,0.0,9.0,m5,SES,FOODS_2_046_CA_3_evaluation,5
58.94347769929893,0.0,58.94347769929893,1.0,2.1051242035463904,0.0,0.0,11.0,m5,SES,FOODS_2_046_CA_3_evaluation,6
55.60734611953028,1.3931801697616941,57.00052628929197,0.9642857142857143,1.9859766471260814,1.0,0.2786360339523388,9.0,m5,SES,FOODS_2_046_CA_3_evaluation,7
75.75738813011984,0.0,75.75738813011984,1.0,2.705621004647137,0.0,0.0,7.0,m5,SES,FOODS_2_046_CA_3_evaluation,8
202.12863875836916,16.076984462171247,218.20562322054042,0.9285714285714286,7.218879955656042,2.0,3.2153968924342493,18.0,m5,SES,FOODS_2_051_WI_1_evaluation,1
222.14070994458012,1.0452059484933862,223.1859158930735,0.9642857142857143,7.9335967837350045,1.0,0.20904118969867724,22.0,m5,SES,FOODS_2_051_WI_1_evaluation,2
92.54346225481474,48.551306880353984,141.09476913516872,0.75,3.305123651957669,7.0,9.710261376070797,21.0,m5,SES,FOODS_2_051_WI_1_evaluation,3
114.04302017006088,22.2360388677569,136.27905903781777,0.8214285714285714,4.072965006073603,5.0,4.44720777355138,20.0,m5,SES,FOODS_2_051_WI_1_evaluation,4
221.75210764465564,20.630181966667642,242.38228961132327,0.9285714285714286,7.919718130166273,2.0,4.1260363933335285,17.0,m5,SES,FOODS_2_051_WI_1_evaluation,5
322.5753363978066,0.0,322.5753363978066,1.0,11.520547728493094,0.0,0.0,18.0,m5,SES,FOODS_2_051_WI_1_evaluation,6
363.4502139052894,0.0,363.4502139052894,1.0,12.980364782331764,0.0,0.0,17.0,m5,SES,FOODS_2_051_WI_1_evaluation,7
159.5388042471407,0.0,159.5388042471407,1.0,5.697814437397882,0.0,0.0,18.0,m5,SES,FOODS_2_051_WI_1_evaluation,8
61.40504469844957,3.876806521745364,65.28185122019494,0.9642857142857143,2.193037310658913,1.0,0.7753613043490728,8.0,m5,SES,FOODS_2_062_TX_3_evaluation,1
71.7308252393293,0.0,71.7308252393293,1.0,2.5618151871189037,0.0,0.0,7.0,m5,SES,FOODS_2_062_TX_3_evaluation,2
50.59776593418681,14.295140850235848,64.89290678442266,0.8928571428571429,1.8070630690781004,3.0,2.8590281700471696,7.0,m5,SES,FOODS_2_062_TX_3_evaluation,3
38.95921416983407,30.10879263748253,69.0680068073166,0.7857142857142857,1.3914005060655026,6.0,6.021758527496506,10.0,m5,SES,FOODS_2_062_TX_3_evaluation,4
37.89915997103125,23.713544895200364,61.61270486623162,0.7857142857142857,1.3535414275368305,6.0,4.7427089790400725,11.0,m5,SES,FOODS_2_062_TX_3_evaluation,5
79.35987989685538,0.0,79.35987989685538,1.0,2.834281424887692,0.0,0.0,13.0,m5,SES,FOODS_2_062_TX_3_evaluation,6
71.14909464763421,12.106923806728975,83.25601845436319,0.9285714285714286,2.5410390945583647,2.0,2.421384761345795,12.0,m5,SES,FOODS_2_062_TX_3_evaluation,7
115.43176286544167,0.0,115.43176286544167,1.0,4.122562959480059,0.0,0.0,9.0,m5,SES,FOODS_2_062_TX_3_evaluation,8
30.91353075228578,28.8560273784551,59.769558130740876,0.8571428571428572,1.1040546697244922,4.0,5.77120547569102,13.0,m5,SES,FOODS_2_064_TX_2_evaluation,1
84.38760720931508,0.0,84.38760720931508,1.0,3.0138431146183957,0.0,0.0,12.0,m5,SES,FOODS_2_064_TX_2_evaluation,2
100.85549114505797,13.59021269335576,114.44570383841372,0.9285714285714286,3.601981826609213,2.0,2.7180425386711518,9.0,m5,SES,FOODS_2_064_TX_2_evaluation,3
136.3725785370683,0.0,136.3725785370683,1.0,4.870449233466725,0.0,0.0,8.0,m5,SES,FOODS_2_064_TX_2_evaluation,4
112.13512190752212,0.0,112.13512190752212,1.0,4.004825782411504,0.0,0.0,13.0,m5,SES,FOODS_2_064_TX_2_evaluation,5
86.42874225031252,5.736674306866636,92.16541655717916,0.9285714285714286,3.086740794654019,2.0,1.1473348613733272,10.0,m5,SES,FOODS_2_064_TX_2_evaluation,6
42.24624175313945,35.24614318251422,77.49238493565366,0.75,1.508794348326409,7.0,7.049228636502844,10.0,m5,SES,FOODS_2_064_TX_2_evaluation,7
105.25150956967849,21.838912365062193,127.09042193474068,0.9642857142857143,3.7589824846313746,1.0,4.367782473012438,10.0,m5,SES,FOODS_2_064_TX_2_evaluation,8
33.8080575308702,0.0,33.8080575308702,1.0,1.2074306261025072,0.0,0.0,1.0,m5,SES,FOODS_2_067_WI_2_evaluation,1
28.0,0.0,28.0,1.0,1.0,0.0,0.0,0.0,m5,SES,FOODS_2_067_WI_2_evaluation,2
28.0,0.0,28.0,1.0,1.0,0.0,0.0,0.0,m5,SES,FOODS_2_067_WI_2_evaluation,3
28.0,0.0,28.0,1.0,1.0,0.0,0.0,0.0,m5,SES,FOODS_2_067_WI_2_evaluation,4
28.0,0.0,28.0,1.0,1.0,0.0,0.0,0.0,m5,SES,FOODS_2_067_WI_2_evaluation,5
28.0,0.0,28.0,1.0,1.0,0.0,0.0,0.0,m5,SES,FOODS_2_067_WI_2_evaluation,6
82.977046399319,50.63217300021282,133.6092193995318,0.8214285714285714,2.9634659428328214,5.0,10.126434600042565,3.0,m5,SES,FOODS_2_067_WI_2_evaluation,7
104.9527301764723,94.5884271122979,199.5411572887702,0.7142857142857143,3.748311792016868,8.0,18.917685422459577,7.0,m5,SES,FOODS_2_067_WI_2_evaluation,8
170.90829520764802,47.24133074619494,218.14962595384296,0.8571428571428572,6.10386768598743,4.0,9.448266149238988,11.0,m5,SES,FOODS_2_077_WI_3_evaluation,1
58.25460058304395,75.28474484657244,133.5393454296164,0.75,2.080521449394427,7.0,15.05694896931449,11.0,m5,SES,FOODS_2_077_WI_3_evaluation,2
85.75251712587647,44.23992438692042,129.9924415127969,0.8571428571428572,3.062589897352731,4.0,8.847984877384084,17.0,m5,SES,FOODS_2_077_WI_3_evaluation,3
177.59704277460423,2.5723491904984197,180.16939196510265,0.9642857142857143,6.342751527664437,1.0,0.5144698380996839,15.0,m5,SES,FOODS_2_077_WI_3_evaluation,4
212.213578458708,0.0,212.213578458708,1.0,7.579056373525286,0.0,0.0,14.0,m5,SES,FOODS_2_077_WI_3_evaluation,5
79.24663735580431,4.491323392903479,83.73796074870779,0.9642857142857143,2.8302370484215826,1.0,0.8982646785806958,15.0,m5,SES,FOODS_2_077_WI_3_evaluation,6
112.65174105199641,44.00388030813063,156.65562136012704,0.8214285714285714,4.023276466142729,5.0,8.800776061626127,17.0,m5,SES,FOODS_2_077_WI_3_evaluation,7
132.01550582880876,12.880532819302077,144.89603864811085,0.9642857142857143,4.714839493886027,1.0,2.5761065638604155,17.0,m5,SES,FOODS_2_077_WI_3_evaluation,8
78.7530001701457,25.585558160527654,104.33855833067335,0.8571428571428572,2.812607148933775,4.0,5.11711163210553,17.0,m5,SES,FOODS_2_081_CA_4_evaluation,1
121.12878231541825,24.42124169394134,145.5500240093596,0.8928571428571429,4.326027939836366,3.0,4.884248338788268,14.0,m5,SES,FOODS_2_081_CA_4_evaluation,2
172.3997816501467,0.0,172.3997816501467,1.0,6.157135058933811,0.0,0.0,15.0,m5,SES,FOODS_2_081_CA_4_evaluation,3
178.7554821415593,16.02800869670265,194.78349083826194,0.9642857142857143,6.384124362198547,1.0,3.20560173934053,15.0,m5,SES,FOODS_2_081_CA_4_evaluation,4
239.06227099987746,0.0,239.06227099987746,1.0,8.537938249995623,0.0,0.0,13.0,m5,SES,FOODS_2_081_CA_4_evaluation,5
141.75563344384943,0.08430800911336078,141.8399414529628,0.9642857142857143,5.062701194423194,1.0,0.016861601822672156,15.0,m5,SES,FOODS_2_081_CA_4_evaluation,6
120.99459404745485,5.000991643080859,125.9955856905357,0.9285714285714286,4.321235501694816,2.0,1.0001983286161718,13.0,m5,SES,FOODS_2_081_CA_4_evaluation,7
78.28139225059331,18.37689881547721,96.65829106607052,0.8928571428571429,2.795764008949761,3.0,3.6753797630954423,17.0,m5,SES,FOODS_2_081_CA_4_evaluation,8
52.67020938969701,3.0036719784570707,55.67388136815408,0.9642857142857143,1.8810789067748932,1.0,0.6007343956914142,5.0,m5,SES,FOODS_2_084_TX_3_evaluation,1
65.92373957009998,8.476327808905499,74.40006737900548,0.9642857142857143,2.354419270360714,1.0,1.6952655617810999,7.0,m5,SES,FOODS_2_084_TX_3_evaluation,2
49.00450214387439,28.316267764017287,77.32076990789167,0.8571428571428572,1.7501607908526569,4.0,5.663253552803457,7.0,m5,SES,FOODS_2_084_TX_3_evaluation,3
31.11357206115421,46.54047548760643,77.65404754876064,0.75,1.111199002184079,7.0,9.308095097521285,9.0,m5,SES,FOODS_2_084_TX_3_evaluation,4
22.957082890468392,47.75363789314802,70.71072078361641,0.7142857142857143,0.8198958175167282,8.0,9.550727578629603,12.0,m5,SES,FOODS_2_084_TX_3_evaluation,5
56.543339968503005,3.667225980626161,60.21056594912917,0.9642857142857143,2.0194049988751073,1.0,0.7334451961252322,13.0,m5,SES,FOODS_2_084_TX_3_evaluation,6
106.80979741859296,7.085685318132948,113.89548273672591,0.9642857142857143,3.814635622092606,1.0,1.4171370636265896,9.0,m5,SES,FOODS_2_084_TX_3_evaluation,7
152.71868080960454,2.5996043220385,155.31828513164302,0.9642857142857143,5.454238600343019,1.0,0.5199208644077,6.0,m5,SES,FOODS_2_084_TX_3_evaluation,8
123.62091698939636,43.10384914364857,166.72476613304494,0.8214285714285714,4.415032749621298,5.0,8.620769828729713,13.0,m5,SES,FOODS_2_086_CA_2_evaluation,1
215.2792374677529,0.0,215.2792374677529,1.0,7.688544195276889,0.0,0.0,11.0,m5,SES,FOODS_2_086_CA_2_evaluation,2
149.9442920506888,2.9408102764557853,152.88510232714458,0.9642857142857143,5.3551532875246,1.0,0.5881620552911571,15.0,m5,SES,FOODS_2_086_CA_2_evaluation,3
88.9385656939932,39.44923013840559,128.38779583239878,0.8214285714285714,3.1763773462140428,5.0,7.889846027681118,18.0,m5,SES,FOODS_2_086_CA_2_evaluation,4
127.82025470854856,0.46142551940960175,128.28168022795816,0.9642857142857143,4.565009096733877,1.0,0.09228510388192035,16.0,m5,SES,FOODS_2_086_CA_2_evaluation,5
166.83546279506146,33.07707327668078,199.91253607174224,0.8928571428571429,5.95840938553791,3.0,6.615414655336156,14.0,m5,SES,FOODS_2_086_CA_2_evaluation,6
220.75529317383655,25.499581983760695,246.25487515759724,0.8928571428571429,7.884117613351306,3.0,5.099916396752139,15.0,m5,SES,FOODS_2_086_CA_2_evaluation,7
235.8587131419684,6.266096817026359,242.12480995899475,0.9642857142857143,8.423525469356013,1.0,1.2532193634052717,13.0,m5,SES,FOODS_2_086_CA_2_evaluation,8
123.17608934978148,16.58073604222554,139.75682539200702,0.8928571428571429,4.3991460482064815,3.0,3.3161472084451074,8.0,m5,SES,FOODS_2_094_CA_3_evaluation,1
154.46263683035133,0.0,154.46263683035133,1.0,5.516522743941119,0.0,0.0,11.0,m5,SES,FOODS_2_094_CA_3_evaluation,2
121.36849786203884,6.442355891630438,127.81085375366928,0.9642857142857143,4.33458920935853,1.0,1.2884711783260876,10.0,m5,SES,FOODS_2_094_CA_3_evaluation,3
115.71850073243532,14.886259411067101,130.6047601435024,0.8928571428571429,4.1328035975869755,3.0,2.9772518822134204,9.0,m5,SES,FOODS_2_094_CA_3_evaluation,4
182.60814230422469,33.68995581004839,216.29809811427307,0.9285714285714286,6.521719368008024,2.0,6.737991162009678,7.0,m5,SES,FOODS_2_094_CA_3_evaluation,5
237.6475715940561,0.0,237.6475715940561,1.0,8.487413271216289,0.0,0.0,6.0,m5,SES,FOODS_2_094_CA_3_evaluation,6
135.47884438754576,6.34894041112374,141.8277847986695,0.9642857142857143,4.838530156698063,1.0,1.269788082224748,6.0,m5,SES,FOODS_2_094_CA_3_evaluation,7
192.760546303796,0.0,192.760546303796,1.0,6.884305225135571,0.0,0.0,3.0,m5,SES,FOODS_2_094_CA_3_evaluation,8
389.7655343443985,95.18386688777824,484.9494012321767,0.8928571428571429,13.920197655157088,3.0,19.036773377555647,16.0,m5,SES,FOODS_2_120_WI_1_evaluation,1
273.9870148453307,118.39081586952875,392.37783071485944,0.8928571428571429,9.785250530190382,3.0,23.67816317390575,19.0,m5,SES,FOODS_2_120_WI_1_evaluation,2
333.279689408884,195.2427687072655,528.5224581161494,0.8214285714285714,11.902846050317285,5.0,39.0485537414531,21.0,m5,SES,FOODS_2_120_WI_1_evaluation,3
677.2887729587973,0.0,677.2887729587973,1.0,24.188884748528473,0.0,0.0,21.0,m5,SES,FOODS_2_120_WI_1_evaluation,4
402.78635856063494,0.0,402.78635856063494,1.0,14.385227091451247,0.0,0.0,19.0,m5,SES,FOODS_2_120_WI_1_evaluation,5
279.5154897872395,0.0,279.5154897872395,1.0,9.982696063829982,0.0,0.0,16.0,m5,SES,FOODS_2_120_WI_1_evaluation,6
272.5846462493276,0.0,272.5846462493276,1.0,9.735165937475985,0.0,0.0,15.0,m5,SES,FOODS_2_120_WI_1_evaluation,7
213.5794462718402,0.4895477085442401,214.06899398038445,0.9642857142857143,7.627837366851436,1.0,0.09790954170884802,15.0,m5,SES,FOODS_2_120_WI_1_evaluation,8
39.543049803385216,22.241094475570257,61.78414427895547,0.8571428571428572,1.4122517786923292,4.0,4.448218895114051,14.0,m5,SES,FOODS_2_134_WI_3_evaluation,1
83.8370089588731,1.2698683365046248,85.10687729537773,0.9642857142857143,2.994178891388325,1.0,0.25397366730092497,12.0,m5,SES,FOODS_2_134_WI_3_evaluation,2
122.75452671529935,4.686908088758317,127.44143480405766,0.9642857142857143,4.38409023983212,1.0,0.9373816177516634,10.0,m5,SES,FOODS_2_134_WI_3_evaluation,3
147.16306201832884,0.0,147.16306201832884,1.0,5.255823643511745,0.0,0.0,7.0,m5,SES,FOODS_2_134_WI_3_evaluation,4
100.25000747338419,1.6904797838489127,101.9404872572331,0.9642857142857143,3.580357409763721,1.0,0.33809595676978255,6.0,m5,SES,FOODS_2_134_WI_3_evaluation,5
65.98380658126202,5.455982531805317,71.43978911306733,0.9642857142857143,2.3565645207593575,1.0,1.0911965063610634,8.0,m5,SES,FOODS_2_134_WI_3_evaluation,6
34.558012646706096,26.58314790783634,61.14116055454244,0.8214285714285714,1.2342147373823606,5.0,5.316629581567268,10.0,m5,SES,FOODS_2_134_WI_3_evaluation,7
53.88559469021207,1.9222316494400093,55.80782633965208,0.9642857142857143,1.924485524650431,1.0,0.38444632988800187,12.0,m5,SES,FOODS_2_134_WI_3_evaluation,8
88.31582061179306,13.742733520556776,102.05855413234983,0.9285714285714286,3.1541364504211806,2.0,2.748546704111355,12.0,m5,SES,FOODS_2_146_CA_4_evaluation,1
97.13543576705626,9.310186723317102,106.44562249037337,0.9642857142857143,3.4691227059662952,1.0,1.8620373446634204,13.0,m5,SES,FOODS_2_146_CA_4_evaluation,2
119.35313620461946,24.050696376564403,143.40383258118385,0.9285714285714286,4.262612007307838,2.0,4.81013927531288,11.0,m5,SES,FOODS_2_146_CA_4_evaluation,3
176.40721229312888,0.0,176.40721229312888,1.0,6.30025758189746,0.0,0.0,10.0,m5,SES,FOODS_2_146_CA_4_evaluation,4
127.14234358568801,0.0,127.14234358568801,1.0,4.5407979852031435,0.0,0.0,8.0,m5,SES,FOODS_2_146_CA_4_evaluation,5
85.24834104007849,0.0,85.24834104007849,1.0,3.0445836085742317,0.0,0.0,10.0,m5,SES,FOODS_2_146_CA_4_evaluation,6
79.93015932657629,2.2688367428237433,82.19899606940002,0.9642857142857143,2.8546485473777246,1.0,0.45376734856474865,12.0,m5,SES,FOODS_2_146_CA_4_evaluation,7
208.45326070787837,7.120325688135898,215.57358639601426,0.9285714285714286,7.444759310995656,2.0,1.4240651376271796,13.0,m5,SES,FOODS_2_146_CA_4_evaluation,8
25.567007229946338,108.04124096256709,133.60824819251343,0.4285714285714286,0.913107401069512,16.0,21.608248192513415,11.0,m5,SES,FOODS_2_153_WI_3_evaluation,1
28.394128029940312,74.16559771120549,102.5597257411458,0.6071428571428572,1.0140760010692969,11.0,14.8331195422411,19.0,m5,SES,FOODS_2_153_WI_3_evaluation,2
27.909423806590507,98.1096491786521,126.01907298524262,0.6071428571428572,0.996765135949661,11.0,19.621929835730423,17.0,m5,SES,FOODS_2_153_WI_3_evaluation,3
94.83077561735243,26.575348584430564,121.406124201783,0.8928571428571429,3.386813414905444,3.0,5.3150697168861125,18.0,m5,SES,FOODS_2_153_WI_3_evaluation,4
184.15277176468064,5.556771820604203,189.70954358528485,0.9642857142857143,6.576884705881452,1.0,1.1113543641208405,16.0,m5,SES,FOODS_2_153_WI_3_evaluation,5
244.5972821774976,0.0,244.5972821774976,1.0,8.735617220624913,0.0,0.0,14.0,m5,SES,FOODS_2_153_WI_3_evaluation,6
225.03168233565012,0.0,225.03168233565012,1.0,8.03684579770179,0.0,0.0,12.0,m5,SES,FOODS_2_153_WI_3_evaluation,7
181.9494795509828,0.0,181.9494795509828,1.0,6.498195698249385,0.0,0.0,12.0,m5,SES,FOODS_2_153_WI_3_evaluation,8
214.14418254750117,14.842152493503736,228.9863350410049,0.9642857142857143,7.648006519553613,1.0,2.968430498700747,11.0,m5,SES,FOODS_2_154_CA_2_evaluation,1
269.2449052308781,0.0,269.2449052308781,1.0,9.61588947253136,0.0,0.0,2.0,m5,SES,FOODS_2_154_CA_2_evaluation,2
150.17895449546896,0.0,150.17895449546896,1.0,5.363534089123891,0.0,0.0,1.0,m5,SES,FOODS_2_154_CA_2_evaluation,3
82.4198735820797,0.0,82.4198735820797,1.0,2.9435669136457037,0.0,0.0,1.0,m5,SES,FOODS_2_154_CA_2_evaluation,4
47.17376600158817,5.903920512944119,53.07768651453229,0.9285714285714286,1.6847773571995774,2.0,1.1807841025888237,4.0,m5,SES,FOODS_2_154_CA_2_evaluation,5
31.280077795305445,17.927202004267766,49.207279799573215,0.8928571428571429,1.117145635546623,3.0,3.585440400853553,9.0,m5,SES,FOODS_2_154_CA_2_evaluation,6
13.145910601303942,22.708178797392115,35.85408939869606,0.8571428571428572,0.4694968071894265,4.0,4.541635759478423,12.0,m5,SES,FOODS_2_154_CA_2_evaluation,7
19.023034466054316,32.82423647706526,51.84727094311958,0.75,0.6793940880733684,7.0,6.564847295413053,8.0,m5,SES,FOODS_2_154_CA_2_evaluation,8
179.53594960934893,12.805620460247251,192.34157006959617,0.9642857142857143,6.4119982003338905,1.0,2.5611240920494502,14.0,m5,SES,FOODS_2_156_CA_1_evaluation,1
261.34978254344793,12.456179068712832,273.8059616121608,0.9285714285714286,9.33392080512314,2.0,2.4912358137425663,10.0,m5,SES,FOODS_2_156_CA_1_evaluation,2
315.4552701160926,0.0,315.4552701160926,1.0,11.266259647003308,0.0,0.0,7.0,m5,SES,FOODS_2_156_CA_1_evaluation,3
148.99690449037016,0.0,148.99690449037016,1.0,5.32131801751322,0.0,0.0,12.0,m5,SES,FOODS_2_156_CA_1_evaluation,4
66.45159361410484,31.831368813028593,98.28296242713343,0.8571428571428572,2.373271200503744,4.0,6.366273762605719,13.0,m5,SES,FOODS_2_156_CA_1_evaluation,5
101.81334764111743,32.54287595441616,134.3562235955336,0.8571428571428572,3.6361909871827653,4.0,6.508575190883231,14.0,m5,SES,FOODS_2_156_CA_1_evaluation,6
154.5603914621998,22.282699549707658,176.84309101190746,0.9642857142857143,5.520013980792849,1.0,4.456539909941531,12.0,m5,SES,FOODS_2_156_CA_1_evaluation,7
248.10739900748877,0.0,248.10739900748877,1.0,8.860978535981742,0.0,0.0,12.0,m5,SES,FOODS_2_156_CA_1_evaluation,8
284.7488218471906,38.99425302302305,323.7430748702136,0.9285714285714286,10.169600780256806,2.0,7.79885060460461,18.0,m5,SES,FOODS_2_158_TX_2_evaluation,1
225.22933394944525,48.205776425339586,273.4351103747848,0.8928571428571429,8.04390478390876,3.0,9.641155285067917,17.0,m5,SES,FOODS_2_158_TX_2_evaluation,2
